symbol,entry_date,entry_close,peak_date,peak_close,multiple,days_to_peak,shares,entry_mcap_approx,cap_bucket
KOD,2018-11-09,8.640000343322754,2020-11-06,108.58999633789062,12.568286113762966,728,62849457.01142132,543019330.1563289,300M-2B
KOD,2019-09-27,14.079999923706055,2021-01-22,164.3300018310547,11.671164966015192,483,62849457.01142132,884920349.9257792,300M-2B
KOD,2023-10-27,1.4199999570846558,2025-10-24,18.690000534057617,13.161972604864932,728,62849457.01142132,89246226.25901219,50-300M
KOD,2023-11-10,1.7200000286102295,2025-10-24,18.690000534057617,10.866279199517951,714,62849457.01142132,108101067.85778207,50-300M
KOD,2024-04-19,3.359999895095825,2026-04-17,44.900001525878906,13.36309610944151,728,62849457.01142132,211174168.96520522,50-300M
KOD,2025-02-21,4.449999809265137,2026-08-07,45.369998931884766,10.195505814949028,532,62849457.01142132,279680071.7132423,50-300M
KOD,2025-05-09,3.7699999809265137,2026-08-07,45.369998931884766,12.034482536186818,455,62849457.01142132,236942451.73430014,50-300M
KODK,2019-08-16,2.049999952316284,2020-07-31,21.850000381469727,10.65853701936994,350,97900000.0,200694995.33176422,50-300M
KODK,2020-03-13,2.009999990463257,2020-07-31,21.850000381469727,10.870647007532485,140,97900000.0,196778999.06635284,50-300M
KODK,2020-07-10,2.0999999046325684,2020-07-31,21.850000381469727,10.40476255892629,21,97900000.0,205589990.66352844,50-300M
KOPN,2019-03-15,1.1100000143051147,2021-02-19,11.850000381469727,10.675675881759421,707,185872613.963039,206318604.15790236,50-300M
KOPN,2019-05-17,1.100000023841858,2021-02-19,11.850000381469727,10.772727386025355,644,185872613.963039,204459879.79089135,50-300M
KOPN,2019-05-31,1.149999976158142,2021-02-19,11.850000381469727,10.30434837143003,630,185872613.963039,213753501.6259464,50-300M
KOPN,2019-06-28,1.090000033378601,2021-02-19,11.850000381469727,10.871559650084656,602,185872613.963039,202601155.42388037,50-300M
KOPN,2019-08-09,1.059999942779541,2021-02-19,11.850000381469727,11.179246246369177,560,185872613.963039,197024960.16510507,50-300M
KOPN,2020-06-26,1.1799999475479126,2021-02-19,11.850000381469727,10.042373651028125,238,185872613.963039,219329674.72697943,50-300M
KOSS,2019-02-01,1.9067000150680542,2021-01-29,64.0,33.565846485670534,728,9466437.974683544,18049657.428969912,<50M
KRUS,2020-03-20,8.0600004196167,2021-12-31,80.83999633789062,10.02977569841554,651,12149835.994623655,97927683.21494074,50-300M
KULR,2023-09-15,3.4000000953674316,2024-12-27,37.279998779296875,10.96470521577091,469,46280321.991701245,157353099.18541968,50-300M
KULR,2024-04-19,3.5776000022888184,2024-12-27,37.279998779296875,10.420393212054586,252,46280321.991701245,165572480.06343764,50-300M
KXIN,2020-08-28,238950.0,2020-11-27,3029400.0,12.677966101694915,91,40033883.75,9566096522062.5,>50B
LAC,2019-11-08,2.990000009536743,2021-11-05,32.66999816894531,10.926420757439079,728,363042943.1034483,1085498403.3415577,300M-2B
LAC,2020-03-13,3.2899999618530273,2021-11-19,37.4900016784668,11.395137420412398,616,363042943.1034483,1194411268.9613557,300M-2B
LASE,2023-09-29,1.399999976158142,2024-09-27,14.34000015258789,10.242857426283315,364,60677716.34048574,84948801.43001054,50-300M
LASE,2023-12-29,1.1799999475479126,2024-09-27,14.34000015258789,12.152543042384865,273,60677716.34048574,71599702.09910029,50-300M
LASE,2024-04-05,1.409999966621399,2024-09-27,14.34000015258789,10.170213114932892,175,60677716.34048574,85555578.0147476,50-300M
LASR,2025-04-04,6.639999866485596,2026-05-22,78.54499816894531,11.82906622715302,413,57690196.99853588,383062900.36780596,300M-2B
LE,2020-04-03,4.159999847412109,2021-08-13,42.41999816894531,10.197115318485968,497,29544153.98832685,122903676.08335957,50-300M
LEDS,2020-01-17,2.009999990463257,2021-06-04,20.5,10.19900502351507,504,8273403.043478262,16629540.038489986,<50M
LEDS,2020-01-31,2.030100107192993,2021-06-04,20.5,10.09802419465177,490,8273403.043478262,16795836.405416057,<50M
LEDS,2020-03-13,1.3700000047683716,2021-06-04,20.5,14.963503597553617,448,8273403.043478262,11334562.209015878,<50M
LEDS,2020-05-15,2.033099889755249,2021-06-04,20.5,10.083124839708615,385,8273403.043478262,16820654.815596394,<50M
LEU,2018-12-14,1.649999976158142,2020-12-11,17.799999237060547,10.787878481371887,728,19733907.996827703,32560947.72427268,<50M
LEU,2019-09-13,3.200000047683716,2021-09-10,33.45000076293945,10.453125082654877,728,19733907.996827703,63148506.53083471,50-300M
LEU,2019-10-11,3.990000009536743,2021-10-01,41.33000183105469,10.35839642412765,721,19733907.996827703,78738293.09553975,50-300M
LEU,2019-11-15,6.159999847412109,2021-11-12,85.58999633789062,13.8944802691591,728,19733907.996827703,121560870.24930325,50-300M
LEU,2020-05-29,8.550000190734863,2021-11-12,85.58999633789062,10.010525664156068,532,19733907.996827703,168724917.1368211,50-300M
LEU,2020-09-25,8.449999809265137,2021-11-12,85.58999633789062,10.128993878087917,413,19733907.996827703,166751518.80924985,50-300M
LEU,2024-03-15,38.25,2025-10-24,383.0,10.013071895424837,588,19733907.996827703,754821980.8786596,300M-2B
LEU,2024-08-02,37.599998474121094,2025-10-24,383.0,10.18617062613997,448,19733907.996827703,741994910.5691677,300M-2B
LEU,2024-08-16,37.31999969482422,2025-10-24,383.0,10.262593867414123,434,19733907.996827703,736469440.4192991,300M-2B
LEU,2024-09-06,35.36000061035156,2025-10-24,383.0,10.831447776838488,413,19733907.996827703,697790998.8124491,300M-2B
LFMD,2023-03-17,1.149999976158142,2024-05-03,12.510000228881836,10.878261294121561,413,48200837.04918033,55430961.45735987,50-300M
LFWD,2020-04-03,35.279998779296875,2021-02-12,362.0400085449219,10.261905359174088,315,2832015.977175464,99913520.21769962,50-300M
LITE,2024-02-09,50.20500183105469,2026-02-06,551.989990234375,10.99472104576117,728,89700000.0,4503388664.245605,2-10B
LIVE,2019-07-12,6.800000190734863,2021-06-25,68.51000213623047,10.0750000315554,714,3071655.989911728,20887261.317271635,<50M
LIVE,2020-02-07,6.75,2021-06-25,68.51000213623047,10.149629946108218,504,3071655.989911728,20733677.931904163,<50M
LMB,2022-05-27,5.389999866485596,2024-05-24,58.0099983215332,10.762523146286656,728,11924992.99687011,64275710.66097155,50-300M
LMB,2022-06-24,5.400000095367432,2024-05-24,58.0099983215332,10.742592092044404,700,11924992.99687011,64394963.32035455,50-300M
LMB,2022-09-23,6.369999885559082,2024-09-20,80.0199966430664,12.562009117845253,728,11924992.99687011,75962204.02535546,50-300M
LNAI,2023-07-07,37.84000015258789,2024-01-19,381.6000061035156,10.084566716826979,196,4533890.186915888,171562405.36471397,50-300M
LNTH,2016-01-29,2.1700000762939453,2018-01-26,23.600000381469727,10.875575830289925,728,65272369.00070021,141641045.71140602,50-300M
LOB,2020-03-20,9.026849746704102,2021-11-19,96.75589752197266,10.718678191946236,609,46283620.00539228,417795283.52222425,300M-2B
LODE,2019-08-23,5.599999904632568,2021-02-19,56.70000076293945,10.125000308666916,546,75993047.01492538,425561056.0363204,300M-2B
LODE,2020-02-28,5.0,2021-02-19,56.70000076293945,11.34000015258789,357,75993047.01492538,379965235.07462686,300M-2B
LOVE,2020-02-28,8.6899995803833,2021-06-11,91.38999938964844,10.516686283386148,469,14423432.98826777,125339626.61573358,50-300M
LPA,2024-04-05,7.949999809265137,2024-05-31,130.0,16.352201650180497,56,31698635.09933775,252004142.99370027,50-300M
LPTH,2024-04-26,1.399999976158142,2026-04-24,16.09000015258789,11.492857447570689,728,70036251.98776758,98050751.11308023,50-300M
LTBR,2024-04-19,2.5199999809265137,2025-10-31,26.829999923706055,10.64682544713418,560,37458091.071428575,94394388.78554362,50-300M
LTBR,2024-06-07,2.430000066757202,2025-10-31,26.829999923706055,11.041151928654175,511,37458091.071428575,91023163.80416879,50-300M
LTBR,2024-08-02,2.509999990463257,2025-10-31,26.829999923706055,10.689243038106223,455,37458091.071428575,94019808.23205753,50-300M
LTBR,2024-08-16,2.609999895095825,2025-10-31,26.829999923706055,10.27969387053213,441,37458091.071428575,97765613.76691845,50-300M
LUMN,2024-06-21,1.0700000524520874,2026-05-29,10.989999771118164,10.271027319982561,707,1031445404.0783036,1103646636.4652493,300M-2B
LUMN,2024-07-05,1.0299999713897705,2026-05-29,10.989999771118164,10.669902986783045,693,1031445404.0783036,1062388736.690763,300M-2B
LUNR,2024-01-05,2.299999952316284,2025-01-24,23.06999969482422,10.030434857875054,385,228924067.97900265,526525345.4357559,300M-2B
LUNR,2024-06-14,3.880000114440918,2026-05-29,43.83000183105469,11.296391891310627,714,228924067.97900265,888225409.9568108,300M-2B
LUNR,2024-08-02,3.5399999618530273,2026-05-29,43.83000183105469,12.38135658287174,665,228924067.97900265,810391191.9129093,300M-2B
LWLG,2025-02-14,1.5,2026-05-08,16.43000030517578,10.953333536783854,448,154167255.028463,231250882.5426945,50-300M
LXU,2020-03-13,1.7799999713897705,2022-03-11,21.360000610351562,12.000000535772097,728,71997503.99221033,128155555.04626927,50-300M
MARA,2019-01-11,1.559999942779541,2021-01-08,26.389999389648438,16.91666689591531,728,386299297.0037453,602626881.2216196,300M-2B
MBX,2025-04-04,6.039999961853027,2026-08-14,68.56999969482422,11.352649027796922,497,48160095.99239938,290886977.9569304,50-300M
MCRB,2019-05-31,68.19999694824219,2020-11-06,691.7999877929688,10.143695289575808,525,10044781.002638524,685054033.7257085,300M-2B
MCRB,2019-10-04,64.0,2020-11-06,691.7999877929688,10.809374809265137,399,10044781.002638524,642865984.1688656,300M-2B
MCRB,2020-01-03,65.4000015258789,2020-11-06,691.7999877929688,10.577981217924316,308,10044781.002638524,656928692.899679,300M-2B
MCRB,2020-02-28,62.79999923706055,2020-11-06,691.7999877929688,11.015923506328845,252,10044781.002638524,630812239.3021396,300M-2B
MCRB,2020-03-13,64.4000015258789,2020-11-06,691.7999877929688,10.742235580770467,238,10044781.002638524,646883911.8970404,300M-2B
MDGL,2016-01-08,9.520000457763672,2018-01-05,96.52999877929688,10.139705266565983,728,23104126.00093564,219951290.10513684,50-300M
MFI,2024-09-06,4.4008002281188965,2025-09-12,44.0099983215332,10.000453563043258,371,50176485.0,220816686.6342044,50-300M
MGNI,2019-02-08,4.639999866485596,2021-02-05,54.95000076293945,11.84267291898855,728,143424156.98254365,665488069.2498116,300M-2B
MGNI,2019-03-29,6.079999923706055,2021-02-12,61.70000076293945,10.148026568613888,686,143424156.98254365,872018863.5114706,300M-2B
MGNI,2019-05-24,5.789999961853027,2021-02-12,61.70000076293945,10.656304174342866,630,143424156.98254365,830425863.4577303,300M-2B
MGNI,2020-03-13,6.019999980926514,2021-02-12,61.70000076293945,10.249169594423064,336,143424156.98254365,863413422.299314,300M-2B
MGNI,2020-05-15,5.119999885559082,2021-02-12,61.70000076293945,12.050781668367572,273,143424156.98254365,734331667.3370312,300M-2B
MGNI,2020-07-24,5.960000038146973,2021-02-12,61.70000076293945,10.352349055038369,203,143424156.98254365,854807981.0871575,300M-2B
MGNI,2020-09-11,5.679999828338623,2021-02-12,61.70000076293945,10.86267651895096,154,143424156.98254365,814649187.0404596,300M-2B
MGRT,2025-07-18,3.4700000286102295,2026-05-08,138.0,39.769452121667676,294,13750000.0,47712500.393390656,<50M
MLGO,2024-12-20,54.29999923706055,2025-04-04,556.7999877929688,10.25414356567697,105,12437460.997067448,675354122.6517327,300M-2B
MLGO,2025-01-17,51.29999923706055,2025-04-04,556.7999877929688,10.853801093055786,77,12437460.997067448,638041739.6605303,300M-2B
MLTX,2022-04-15,5.050000190734863,2024-02-09,63.189998626708984,12.51287054258779,665,85106685.0387597,429788775.6785484,300M-2B
MLTX,2022-06-10,5.170000076293945,2024-02-09,63.189998626708984,12.222436691336764,609,85106685.0387597,440001568.14351237,300M-2B
MLTX,2022-07-29,6.300000190734863,2024-02-09,63.189998626708984,10.030158208509228,560,85106685.0387597,536172131.97699803,300M-2B
MNPR,2023-05-12,4.675000190734863,2025-02-07,48.459999084472656,10.365774782322571,637,6712171.995972253,31379405.361415494,<50M
MNPR,2023-06-09,4.699999809265137,2025-02-07,48.459999084472656,10.310638521504444,609,6712171.995972253,31547207.100824382,<50M
MNPR,2023-07-21,3.890000104904175,2025-02-07,48.459999084472656,12.457582976251977,567,6712171.995972253,26110349.76846693,<50M
MOD,2022-03-11,8.859999656677246,2024-03-01,91.69999694824219,10.349887189796158,721,53112708.0006214,470578574.65070444,300M-2B
MOD,2022-03-25,9.119999885559082,2024-03-22,101.11000061035156,11.086623013060843,728,53112708.0006214,484387890.8874001,300M-2B
MOD,2022-09-30,12.9399995803833,2024-09-27,131.72000122070312,10.179289450703475,728,53112708.0006214,687278419.2410617,300M-2B
MPU,2019-10-04,1.1275999546051025,2021-09-24,11.869999885559082,10.526782869298787,721,3421292.142857143,3857848.8649765085,<50M
MPU,2019-11-08,1.1187000274658203,2021-10-08,12.192000389099121,10.89836425294235,700,3421292.142857143,3827399.6141828815,<50M
MRNA,2018-12-21,14.470000267028809,2020-12-11,156.92999267578125,10.845196252923387,721,399235889.0011531,5776943420.454169,2-10B
MRNA,2019-01-25,14.90999984741211,2020-12-11,156.92999267578125,10.525150521917624,686,399235889.0011531,5952607044.088631,2-10B
MRNA,2019-06-07,17.520000457763672,2021-06-04,206.07000732421875,11.761986412100951,728,399235889.0011531,6994612958.055889,2-10B
MSTR,2020-03-20,10.074000358581543,2021-02-12,103.43099975585938,10.267122897980803,329,384225750.99876696,3870690353.337841,2-10B
MSTR,2022-06-17,16.760000228881836,2024-03-15,178.23599243164062,10.634605608447051,637,384225750.99876696,6439623674.681629,2-10B
MSTR,2022-07-01,16.677000045776367,2024-03-15,178.23599243164062,10.687533245931773,623,384225750.99876696,6407732866.994896,2-10B
MSTR,2022-10-14,20.930999755859375,2024-10-11,212.58999633789062,10.156705308755196,728,384225750.99876696,8042229100.350077,2-10B
MSTR,2022-11-11,17.51799964904785,2024-11-08,270.4200134277344,15.436694762260279,728,384225750.99876696,6730866571.1515465,2-10B
MSTR,2023-08-04,37.696998596191406,2025-07-11,434.5799865722656,11.528238394453291,707,384225750.99876696,14484157596.021107,10-50B
MTC,2022-12-23,5.28000020980835,2024-05-17,56.08000183105469,10.621212045953735,511,99587810.98265897,525823662.8827936,300M-2B
MTC,2023-07-07,5.440000057220459,2024-05-17,56.08000183105469,10.30882375756968,315,99587810.98265897,541757697.444125,300M-2B
MTC,2023-08-25,5.5991997718811035,2024-05-17,56.08000183105469,10.015717266007476,266,99587810.98265897,557612048.5362426,300M-2B
MTDR,2020-03-13,2.6164400577545166,2022-03-04,53.35070037841797,20.39056855909959,721,123754216.00153492,323795488.06242096,300M-2B
MTDR,2020-11-06,6.421989917755127,2022-11-04,70.53230285644531,10.98293578154676,728,123754216.00153492,794748327.4415475,300M-2B
MTUS,2020-04-24,2.359999895095825,2022-03-25,23.8700008392334,10.114407584863127,700,41449283.974358976,97820305.83128425,50-300M
MU,2024-07-26,109.41000366210938,2026-06-19,1133.989990234375,10.364591465845054,693,1129393151.0001118,123566908786.88348,>50B
MU,2025-07-25,111.26000213623047,2026-06-19,1133.989990234375,10.192252098340603,329,1129393151.0001118,125656284392.9165,>50B
MVIS,2018-12-28,9.449999809265137,2020-12-25,98.25,10.396825606670594,728,30150027.160493825,284917750.9160053,50-300M
MVIS,2019-02-08,14.161499977111816,2021-02-05,173.10000610351562,12.223281882800858,728,30150027.160493825,426969608.94325393,300M-2B
MVIS,2020-07-24,30.0,2021-06-11,324.0,10.8,322,30150027.160493825,904500814.8148147,300M-2B
MVIS,2020-10-30,25.950000762939453,2021-06-11,324.0,12.485548765868295,224,30150027.160493825,782393227.81746,300M-2B
MXC,2020-03-20,1.841599941253662,2022-03-04,24.940000534057617,13.54257239880221,714,2046000.0,3767913.4798049927,<50M
MXC,2020-04-17,2.490000009536743,2022-03-04,24.940000534057617,10.016064433147383,686,2046000.0,5094540.0195121765,<50M
MXL,2025-04-04,9.3100004196167,2026-05-08,99.83000183105469,10.722878338512983,399,90693190.99857686,844353646.253128,300M-2B
NAGE,2023-09-22,1.3700000047683716,2025-06-27,14.220000267028809,10.379562202580438,644,79126002.0,108402623.11730218,50-300M
NAGE,2023-10-13,1.309999942779541,2025-06-27,14.220000267028809,10.85496251004179,623,79126002.0,103655058.09237385,50-300M
NAGE,2023-11-10,1.3700000047683716,2025-06-27,14.220000267028809,10.379562202580438,595,79126002.0,108402623.11730218,50-300M
NAGE,2023-12-01,1.409999966621399,2025-06-27,14.220000267028809,10.085106811103238,574,79126002.0,111567660.17888474,50-300M
NAGE,2024-01-19,1.399999976158142,2025-06-27,14.220000267028809,10.157143220852838,525,79126002.0,110776400.9134891,50-300M
NAKA,2024-07-05,90.0,2025-05-23,905.5999755859375,10.06222195095486,322,17894943.012506798,1610544871.1256118,300M-2B
NAKA,2024-07-26,71.99600219726562,2025-05-23,905.5999755859375,12.578475859043348,301,17894943.012506798,1288364356.4483826,300M-2B
NAKA,2025-02-28,67.19999694824219,2025-05-23,905.5999755859375,13.47619072488107,84,17894943.012506798,1202540115.8294246,300M-2B
NBIS,2024-10-25,19.56999969482422,2026-06-19,286.69000244140625,14.649463817683587,602,271855218.0000882,5320206533.298098,2-10B
NBIS,2024-12-20,26.709999084472656,2026-06-19,286.69000244140625,10.733433630406523,546,271855218.0000882,7261252623.891471,2-10B
NBIS,2025-03-07,27.989999771118164,2026-06-19,286.69000244140625,10.242586809065678,469,271855218.0000882,7609227489.599748,2-10B
NBIS,2025-03-21,26.979999542236328,2026-06-19,286.69000244140625,10.626019544314751,455,271855218.0000882,7334653657.196938,2-10B
NBR,2020-04-17,13.635000228881836,2022-04-15,195.19000244140625,14.315364808572003,728,16744388.00289087,228309734.25190327,50-300M
NBTX,2024-06-14,4.599999904632568,2026-05-15,51.5,11.195652406021873,700,50807903.00794552,233716348.99113017,50-300M
NBTX,2024-08-09,4.880000114440918,2026-05-15,51.5,10.553278441039575,644,50807903.00794552,247942572.49327722,50-300M
NBTX,2024-09-13,4.949999809265137,2026-05-15,51.5,10.404040804931979,609,50807903.00794552,251499110.1984919,50-300M
NBTX,2024-10-11,4.949999809265137,2026-05-15,51.5,10.404040804931979,581,50807903.00794552,251499110.1984919,50-300M
NBTX,2025-06-20,4.46999979019165,2026-05-15,51.5,11.521253337193546,329,50807903.00794552,227111315.7855942,50-300M
NCI,2025-11-07,8.4399995803833,2026-03-06,84.4800033569336,10.009479568374214,119,2364281.98630137,19954538.972291358,<50M
NCTY,2020-02-28,72.0,2021-02-19,828.9000244140625,11.512500339084202,357,15273166.93989071,1099668019.672131,300M-2B
NEGG,2019-11-08,73.44000244140625,2021-07-09,933.7999877929688,12.715141023286275,609,20973423.00762301,1540288236.8844798,300M-2B
NEGG,2019-11-22,81.5999984741211,2021-07-09,933.7999877929688,11.443627515374493,595,20973423.00762301,1711431285.419134,300M-2B
NEGG,2020-01-17,83.80799865722656,2021-07-09,933.7999877929688,11.142134435308455,539,20973423.00762301,1757740607.2603137,300M-2B
NEGG,2020-03-13,60.928001403808594,2021-07-09,933.7999877929688,15.32628621122959,483,20973423.00762301,1277868746.451126,300M-2B
NEGG,2020-07-31,88.57599639892578,2021-07-09,933.7999877929688,10.542359394833673,343,20973423.00762301,1857741840.7963629,300M-2B
NEGG,2020-12-04,89.80000305175781,2021-07-09,933.7999877929688,10.39866320778137,217,20973423.00762301,1883413450.0903537,300M-2B
NEGG,2021-01-01,83.0,2021-07-09,933.7999877929688,11.250602262565888,189,20973423.00762301,1740794109.6327097,300M-2B
NEGG,2024-12-20,9.229999542236328,2025-08-15,101.0199966430664,10.944745574558324,238,20973423.00762301,193584684.75948924,50-300M
NEGG,2025-06-13,9.359999656677246,2025-08-15,101.0199966430664,10.792735079963455,63,20973423.00762301,196311232.15069804,50-300M
NEON,2023-08-04,2.140000104904175,2025-07-18,27.40999984741211,12.808410515774007,714,16782921.960072596,35915454.75515393,<50M
NEON,2024-06-07,2.2300000190734863,2025-07-18,27.40999984741211,12.29147964707208,406,16782921.960072596,37425916.29107072,<50M
NEON,2024-08-02,2.700000047683716,2025-07-18,27.40999984741211,10.151851616049667,350,16782921.960072596,45313890.09246809,<50M
NET,2019-10-18,15.289999961853027,2021-10-15,167.69000244140625,10.967299075197875,728,356079715.0001419,5444458828.768806,2-10B
NET,2020-03-13,19.059999465942383,2021-11-19,211.0399932861328,11.072402896087823,616,356079715.0001419,6786879177.7356205,2-10B
NFE,2025-11-14,1.0499999523162842,2026-09-18,12.220000267028809,11.638096020929973,308,16321615.0,17137694.97172475,<50M
NFE,2025-12-19,1.2100000381469727,2026-09-18,12.220000267028809,10.099173456013153,273,16321615.0,19749154.7726202,<50M
NFE,2026-02-13,1.2200000286102295,2026-09-18,12.220000267028809,10.016393426604504,217,16321615.0,19912370.76696515,<50M
NGNE,2015-07-10,38.79999923706055,2015-08-14,442.6000061035156,11.407216876456996,35,20011381.991593923,776441606.0063714,300M-2B
NIO,2019-03-15,5.710000038146973,2021-01-22,61.95000076293945,10.849387101412992,679,2505667022.0708447,14307358791.608135,10-50B
NKTR,2025-04-04,8.278499603271484,2026-04-24,91.68000030517578,11.074470580266238,385,34142993.999306284,282652762.27775776,50-300M
NKTR,2025-05-09,8.830499649047852,2026-04-24,91.68000030517578,10.38219851071068,350,34142993.999306284,301499696.52831703,300M-2B
NKTR,2025-06-13,8.59000015258789,2026-04-24,91.68000030517578,10.672875282494093,315,34142993.999306284,293288323.6638484,50-300M
NKTX,2023-09-29,1.3899999856948853,2024-03-08,14.630000114440918,10.525180046766062,161,71624790.94202898,99558458.38481943,50-300M
NN,2023-03-24,1.7200000286102295,2024-11-29,17.389999389648438,10.110464593247515,616,168809910.00694928,290353050.041643,50-300M
NNE,2024-05-10,4.510000228881836,2025-10-17,47.84000015258789,10.607538298162982,525,53698145.97295708,242178650.62856668,50-300M
NNVC,2019-10-04,1.5399999618530273,2020-01-31,16.760000228881836,10.883117301324555,119,25527352.98013245,39312122.61561274,<50M
NOG,2020-10-30,3.5926499366760254,2022-06-10,36.4015007019043,10.132214756103824,588,106549128.00345722,382793717.9745063,300M-2B
NPCE,2022-11-18,1.475000023841858,2024-02-23,17.020000457763672,11.538983174679915,462,34324274.032371566,50628305.01610252,50-300M
NPCE,2022-12-16,1.6399999856948853,2024-02-23,17.020000457763672,10.378049150135888,434,34324274.032371566,56291808.92207669,50-300M
NTLA,2019-07-05,15.930000305175781,2021-07-02,163.7100067138672,10.276836382776247,728,140126693.02514192,2232218262.653784,2-10B
NTLA,2019-08-23,15.770000457763672,2021-08-06,167.30999755859375,10.609384445276028,714,140126693.02514192,2209798013.1513977,2-10B
NTLA,2020-05-29,17.510000228881836,2021-09-03,176.77999877929688,10.095944972502481,462,140126693.02514192,2453618426.94269,2-10B
NUTX,2024-02-02,16.9950008392334,2026-01-09,186.17999267578125,10.95498578887857,707,6847973.001089864,116381306.9005699,50-300M
NUTX,2024-09-27,19.5,2026-09-18,208.7899932861328,10.707179142878605,721,6847973.001089864,133535473.52125235,50-300M
NUTX,2024-10-11,19.790000915527344,2026-09-18,208.7899932861328,10.550277090806754,707,6847973.001089864,135521391.96107495,50-300M
NVA,2024-07-26,1.0019999742507935,2025-10-17,11.597999572753906,11.574850170456202,448,451028203.0357143,451930247.8281674,300M-2B
NVA,2024-09-27,1.0779999494552612,2025-10-17,11.597999572753906,10.75881272407726,385,451028203.0357143,486208380.0753974,300M-2B
NVAX,2019-03-01,14.050000190734863,2021-02-05,290.17999267578125,20.65337998124282,707,164945725.97156397,2317487481.3613744,2-10B
NVDA,2022-09-16,13.1850004196167,2024-06-14,131.86000061035156,10.000758165632645,637,24100000000.0,317758510112.76245,>50B
NVDA,2022-12-30,14.603400230407715,2024-11-08,147.6199951171875,10.108604351595318,679,24100000000.0,351941945552.8259,>50B
NVNI,2024-10-04,8.0,2024-12-20,85.80000305175781,10.725000381469727,77,11692132.494132709,93537059.95306167,50-300M
NVNI,2024-11-22,8.300000190734863,2024-12-20,85.80000305175781,10.337349527718658,28,11692132.494132709,97044701.93139878,50-300M
NVTS,2024-09-06,2.3299999237060547,2026-05-22,29.25,12.553648479728485,623,261093488.00675675,608347807.135891,300M-2B
NVTS,2025-02-28,2.440000057220459,2026-05-22,29.25,11.987704636909033,448,261093488.00675675,637068125.6763757,300M-2B
NXH,2019-05-17,10.609999656677246,2020-08-21,121.08999633789062,11.412818120279997,462,95497682.98507462,1013230383.6851143,300M-2B
NXH,2019-09-27,11.229999542236328,2020-08-21,121.08999633789062,10.782724957598433,329,95497682.98507462,1072438936.207018,300M-2B
NXTS,2024-09-20,62.474998474121094,2025-01-03,646.7999877929688,10.352941233938429,105,1453333.3333333333,90796997.78238931,50-300M
NXTS,2024-11-01,59.58399963378906,2025-01-03,646.7999877929688,10.855263019741622,63,1453333.3333333333,86595412.80110677,50-300M
NXTT,2025-03-14,6328.0,2025-06-20,68800.0,10.872313527180784,98,1472961.929824561,9320903091.929823,2-10B
NXTT,2025-03-28,6094.0,2025-06-20,68800.0,11.289793239251724,84,1472961.929824561,8976230000.350876,2-10B
OCC,2024-12-06,2.119999885559082,2026-06-12,22.90999984741211,10.806604284966898,553,8842024.011299435,18745089.892065458,<50M
OCGN,2019-11-08,1.0,2021-04-30,12.670000076293945,12.670000076293945,539,339110401.0,339110401.0,300M-2B
OESX,2018-11-02,8.800000190734863,2020-10-09,88.80000305175781,10.090909218985184,707,4089285.995777621,35985717.54281247,<50M
OKLO,2023-09-22,10.350000381469727,2025-09-19,135.22999572753906,13.065699588731421,728,186017650.0,1925282748.460102,300M-2B
OLMA,2025-04-04,3.25,2025-12-12,33.04999923706055,10.169230534480167,252,87497607.02151756,284367222.81993204,50-300M
OMER,2023-10-27,1.0800000429153442,2024-12-27,11.680000305175781,10.814814667642858,427,72388316.00771457,78179384.39490123,50-300M
ONDS,2024-01-19,1.309999942779541,2026-01-09,13.6899995803833,10.45038181554118,721,571601210.9459459,748797553.6319054,300M-2B
ONDS,2024-02-23,1.2599999904632568,2026-01-09,13.6899995803833,10.865079114286326,686,571601210.9459459,720217520.3406779,300M-2B
ONDS,2025-02-21,1.25,2026-01-09,13.6899995803833,10.95199966430664,322,571601210.9459459,714501513.6824323,300M-2B
ONEW,2020-03-20,4.981100082397461,2021-12-31,60.970001220703125,12.24026825643655,651,16665619.014084509,83013116.24426104,50-300M
OPRX,2019-12-06,9.039999961853027,2021-10-29,96.69999694824219,10.696902362422193,693,18835951.05263158,170276996.79725498,50-300M
OPRX,2020-02-28,8.350000381469727,2021-10-29,96.69999694824219,11.580837428802791,609,18835951.05263158,157280198.4748188,50-300M
OPTX,2024-08-09,1.100000023841858,2026-06-12,13.25,12.045454284376355,672,40279877.96833773,44307866.72551863,<50M
OPTX,2024-09-06,1.1399999856948853,2026-06-12,13.25,11.622807163390869,644,40279877.96833773,45919060.30769674,<50M
OPTX,2024-09-20,1.3200000524520874,2026-06-12,13.25,10.037878389009338,630,40279877.96833773,53169441.030969486,50-300M
OPTX,2024-11-15,1.0399999618530273,2026-06-12,13.25,12.740385082699156,574,40279877.96833773,41891071.55051584,<50M
OPTX,2025-03-07,1.2799999713897705,2026-06-12,13.25,10.351562731375457,462,40279877.96833773,51558242.64705574,50-300M
OPTX,2025-04-04,1.1399999856948853,2026-06-12,13.25,11.622807163390869,434,40279877.96833773,45919060.30769674,<50M
OPTX,2025-06-20,1.2699999809265137,2026-06-12,13.25,10.433071022830738,357,40279877.96833773,51155444.251511216,50-300M
OPTX,2025-11-21,1.25,2026-06-12,13.25,10.6,203,40279877.96833773,50349847.46042216,50-300M
ORBS,2024-08-02,1.4320000410079956,2025-09-12,15.619999885559082,10.907820836767607,406,429777400.0,615441254.4243097,300M-2B
